Region,Country,Year,Category,Brand,Tier 1,Tier 2,Tier 3,Pep (%),Budget (LC),Pep Budget (LC),Bottler Budget (LC),Budget,Pep Budget,Bottler Budget
LAB North,HN-CBC,2024,Energy Drinks,AMP,STB - Push,Other Investments,Price Support,50,12561721,6051245,6510476,510176,245762,264414
LAB North,HN-CBC,2024,Energy Drinks,AMP,STB - Push,Other Investments,Vending / Racks,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,AMP,STB - Push,Other Trade,Frozen Funds,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,AMP,STB - Push,Other Trade,Other Trade,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,AMP,STB - Push,Trade Equipment,Coolers - New,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,AMP,STB - Push,Trade Equipment,Coolers - Refurbished,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,AMP,STB - Push,Trade Equipment,Post Mix / Pre Mix Equip.,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,AMP,STB - Push,Trade Equipment,Vending / Racks,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,AMP,STB - Push,Trade Programs,Distribution Incentives,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,AMP,STB - Push,Trade Programs,Innovation Investments,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,AMP,STB - Push,Trade Programs,Sales Incentives,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,AMP,STB - Push,Trade Programs,Space Investments,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,AMP,Pull-Working,All Other Working,Other Working - PR execution,50,193311,96813,96498,7851,3931,3920
LAB North,HN-CBC,2024,Energy Drinks,AMP,Pull-Working,All Other Working,Other Working - activation,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,AMP,Pull-Working,All Other Working,Other Working - non allocated working,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,AMP,Pull-Working,Consumer Promotions,Consumer Promotions Execution,50,1049211,523109,526102,42612,21245,21367
LAB North,HN-CBC,2024,Energy Drinks,AMP,Pull-Working,Consumer Promotions,Coupons,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,AMP,Pull-Working,Consumer Promotions,Other,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,AMP,Pull-Working,Consumer Promotions,Premiums,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,AMP,Pull-Working,In Store & POS Execution,In-Store & POS Execution,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,AMP,Pull-Working,Media Placements,Cinema,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,AMP,Pull-Working,Media Placements,Digital,50,3052520,1526967,1525553,123973,62015,61958
LAB North,HN-CBC,2024,Energy Drinks,AMP,Pull-Working,Media Placements,OOH - Out Of Home,50,1691662,899589,792073,68704,36535,32169
LAB North,HN-CBC,2024,Energy Drinks,AMP,Pull-Working,Media Placements,Other,50,400545,201386,199159,16267,8179,8088
LAB North,HN-CBC,2024,Energy Drinks,AMP,Pull-Working,Media Placements,Print,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,AMP,Pull-Working,Media Placements,Radio,50,325993,167677,158316,13239,6809,6430
LAB North,HN-CBC,2024,Energy Drinks,AMP,Pull-Working,Media Placements,TV,50,1361289,691636,669653,55286,28089,27197
LAB North,HN-CBC,2024,Energy Drinks,AMP,Pull-Working,Sampling,Product Samples,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,AMP,Pull-Working,Sampling,Sampling Execution,50,631982,309703,322279,25667,12578,13089
LAB North,HN-CBC,2024,Energy Drinks,AMP,Pull-Working,Sponsorships,Sponsorships-in game/ in show,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,AMP,Pull-Working,Sponsorships,Sports-athlete/team contracts,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,AMP,Pull-Working,Sponsorships,Sports-on field or in show props,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,AMP,Pull-Working,Sponsorships,Sports-stadium contracts,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Non-Working,Ad Production,Digital Ad Production,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Non-Working,Ad Production,"TV, Print, Radio, OOH, Production",50,1124373,571637,552736,45664,23216,22448
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Non-Working,Agency Fees,Creative Agency Fees,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Non-Working,Agency Fees,In Store & POS Design / Development,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Non-Working,Agency Fees,Media Agency Fees,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Non-Working,Agency Fees,Other,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Non-Working,Agency Fees,Social Media / Influence Marketing,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Non-Working,All Other Non-Working,Administrative fees,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Non-Working,All Other Non-Working,Agency out of pocket,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Non-Working,All Other Non-Working,CP out of pocket admin,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Non-Working,All Other Non-Working,Grassroots/experiential out of pocket,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Non-Working,All Other Non-Working,League/property- rights fee/options,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Non-Working,All Other Non-Working,Market Research,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Non-Working,All Other Non-Working,Non-allocated NW,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Non-Working,All Other Non-Working,Other Non Working-non itemised talent,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Non-Working,All Other Non-Working,PR out of pocket administrative,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Non-Working,Innovation and Insight,Innovations,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Non-Working,Innovation and Insight,Market Research,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Non-Working,Package Design,Package design,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Non-Working,Package Design,Package development,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,STB - Push,Capability Building/Other,Capability Building Other,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,STB - Push,Other Investments,CDA's,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,STB - Push,Other Investments,Capital (Coolers),0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,STB - Push,Other Investments,Price Support,50,7949985,3759681,4190304,322877,152694,170183
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,STB - Push,Other Investments,Vending / Racks,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,STB - Push,Other Trade,Frozen Funds,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,STB - Push,Other Trade,Other Trade,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,STB - Push,Trade Equipment,Coolers - New,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,STB - Push,Trade Equipment,Coolers - Refurbished,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,STB - Push,Trade Equipment,Post Mix / Pre Mix Equip.,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,STB - Push,Trade Equipment,Vending / Racks,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,STB - Push,Trade Programs,Distribution Incentives,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,STB - Push,Trade Programs,Innovation Investments,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,STB - Push,Trade Programs,Sales Incentives,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,STB - Push,Trade Programs,Space Investments,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Working,All Other Working,Other Working - PR execution,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Working,All Other Working,Other Working - activation,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Working,All Other Working,Other Working - non allocated working,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Working,Consumer Promotions,Consumer Promotions Execution,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Working,Consumer Promotions,Coupons,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Working,Consumer Promotions,Other,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Working,Consumer Promotions,Premiums,50,280479,138131,142348,11391,5609,5782
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Working,In Store & POS Execution,In-Store & POS Execution,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Working,Media Placements,Cinema,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Working,Media Placements,Digital,50,783432,404406,379026,31818,16424,15394
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Working,Media Placements,OOH - Out Of Home,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Working,Media Placements,Other,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Working,Media Placements,Print,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Working,Media Placements,Radio,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Working,Media Placements,TV,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Working,Sampling,Product Samples,50,17322,8811,8511,703,357,346
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Working,Sampling,Sampling Execution,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Working,Sponsorships,Sponsorships-in game/ in show,50,13308,6927,6381,540,281,259
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Working,Sponsorships,Sports-athlete/team contracts,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Working,Sponsorships,Sports-on field or in show props,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Energy Drinks,Adrenaline,Pull-Working,Sponsorships,Sports-stadium contracts,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Non-Working,Ad Production,Digital Ad Production,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Non-Working,Ad Production,"TV, Print, Radio, OOH, Production",50,1432065,719242,712823,58161,29211,28950
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Non-Working,Agency Fees,Creative Agency Fees,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Non-Working,Agency Fees,In Store & POS Design / Development,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Non-Working,Agency Fees,Media Agency Fees,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Non-Working,Agency Fees,Other,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Non-Working,Agency Fees,Social Media / Influence Marketing,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Non-Working,All Other Non-Working,Administrative fees,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Non-Working,All Other Non-Working,Agency out of pocket,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Non-Working,All Other Non-Working,CP out of pocket admin,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Non-Working,All Other Non-Working,Grassroots/experiential out of pocket,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Non-Working,All Other Non-Working,League/property- rights fee/options,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Non-Working,All Other Non-Working,Market Research,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Non-Working,All Other Non-Working,Non-allocated NW,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Non-Working,All Other Non-Working,Other Non Working-non itemised talent,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Non-Working,All Other Non-Working,PR out of pocket administrative,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Non-Working,Innovation and Insight,Innovations,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Non-Working,Innovation and Insight,Market Research,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Non-Working,Package Design,Package design,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Non-Working,Package Design,Package development,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,STB - Push,Capability Building/Other,Capability Building Other,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,STB - Push,Other Investments,CDA's,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,STB - Push,Other Investments,Capital (Coolers),0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,STB - Push,Other Investments,Price Support,50,13898913,7150960,6747953,564485,290426,274059
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,STB - Push,Other Investments,Vending / Racks,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,STB - Push,Other Trade,Frozen Funds,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,STB - Push,Other Trade,Other Trade,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,STB - Push,Trade Equipment,Coolers - New,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,STB - Push,Trade Equipment,Coolers - Refurbished,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,STB - Push,Trade Equipment,Post Mix / Pre Mix Equip.,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,STB - Push,Trade Equipment,Vending / Racks,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,STB - Push,Trade Programs,Distribution Incentives,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,STB - Push,Trade Programs,Innovation Investments,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,STB - Push,Trade Programs,Sales Incentives,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,STB - Push,Trade Programs,Space Investments,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Working,All Other Working,Other Working - PR execution,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Working,All Other Working,Other Working - activation,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Working,All Other Working,Other Working - non allocated working,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Working,Consumer Promotions,Consumer Promotions Execution,50,66976,34027,32949,2720,1381,1339
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Working,Consumer Promotions,Coupons,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Working,Consumer Promotions,Other,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Working,Consumer Promotions,Premiums,50,1165205,593606,571599,47323,24108,23215
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Working,In Store & POS Execution,In-Store & POS Execution,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Working,Media Placements,Cinema,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Working,Media Placements,Digital,50,2138090,1065146,1072944,86835,43259,43576
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Working,Media Placements,OOH - Out Of Home,50,1468299,711205,757094,59632,28884,30748
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Working,Media Placements,Other,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Working,Media Placements,Print,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Working,Media Placements,Radio,50,98740,46412,52328,4010,1884,2126
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Working,Media Placements,TV,50,372079,186718,185361,15111,7583,7528
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Working,Sampling,Product Samples,50,39340,18974,20366,1597,770,827
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Working,Sampling,Sampling Execution,50,69770,34353,35417,2833,1395,1438
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Working,Sponsorships,Sponsorships-in game/ in show,50,179503,90181,89322,7290,3662,3628
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Working,Sponsorships,Sports-athlete/team contracts,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Working,Sponsorships,Sports-on field or in show props,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,Sport Drinks,Gatorade,Pull-Working,Sponsorships,Sports-stadium contracts,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,Pull-Non-Working,Ad Production,Digital Ad Production,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,Pull-Non-Working,Ad Production,"TV, Print, Radio, OOH, Production",50,926853,478844,448009,37642,19447,18195
LAB North,HN-CBC,2024,RTD Tea,Lipton,Pull-Non-Working,Agency Fees,Creative Agency Fees,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,Pull-Non-Working,Agency Fees,In Store & POS Design / Development,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,Pull-Non-Working,Agency Fees,Media Agency Fees,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,Pull-Non-Working,Agency Fees,Other,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,Pull-Non-Working,Agency Fees,Social Media / Influence Marketing,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,Pull-Non-Working,All Other Non-Working,Administrative fees,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,Pull-Non-Working,All Other Non-Working,Agency out of pocket,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,Pull-Non-Working,All Other Non-Working,CP out of pocket admin,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,Pull-Non-Working,All Other Non-Working,Grassroots/experiential out of pocket,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,Pull-Non-Working,All Other Non-Working,League/property- rights fee/options,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,Pull-Non-Working,All Other Non-Working,Market Research,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,Pull-Non-Working,All Other Non-Working,Non-allocated NW,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,Pull-Non-Working,All Other Non-Working,Other Non Working-non itemised talent,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,Pull-Non-Working,All Other Non-Working,PR out of pocket administrative,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,Pull-Non-Working,Innovation and Insight,Innovations,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,Pull-Non-Working,Innovation and Insight,Market Research,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,Pull-Non-Working,Package Design,Package design,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,Pull-Non-Working,Package Design,Package development,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,STB - Push,Capability Building/Other,Capability Building Other,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,STB - Push,Other Investments,CDA's,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,STB - Push,Other Investments,Capital (Coolers),0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,STB - Push,Other Investments,Price Support,50,14218799,7148394,7070405,577476,290322,287154
LAB North,HN-CBC,2024,RTD Tea,Lipton,STB - Push,Other Investments,Vending / Racks,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,STB - Push,Other Trade,Frozen Funds,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,STB - Push,Other Trade,Other Trade,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,STB - Push,Trade Equipment,Coolers - New,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,STB - Push,Trade Equipment,Coolers - Refurbished,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,STB - Push,Trade Equipment,Post Mix / Pre Mix Equip.,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,STB - Push,Trade Equipment,Vending / Racks,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,STB - Push,Trade Programs,Distribution Incentives,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,STB - Push,Trade Programs,Innovation Investments,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,STB - Push,Trade Programs,Sales Incentives,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,STB - Push,Trade Programs,Space Investments,0,0,0,0,0,0,0
LAB North,HN-CBC,2024,RTD Tea,Lipton,Pull-Working,All Other Working,Other Working - PR execution,50,84130,42293,41837,3416,1717,1699
LAB North,HN-CBC,2024,RTD Tea,Lipton,Pull-Working,All Other Working,Other Working - activation,0,0,0,0,0,0,0
